frequency,timestamp
52.71,2024-10-04 06:26:23.919
50.95,2024-10-04 06:26:23.922
51.62,2024-10-04 06:26:23.925
50.98,2024-10-04 06:26:23.929
50.78,2024-10-04 06:26:23.931
51.31,2024-10-04 06:26:23.935
52.35,2024-10-04 06:26:23.938
52.44,2024-10-04 06:26:23.941
49.27,2024-10-04 06:26:23.944
51.53,2024-10-04 06:26:23.947
51.36,2024-10-04 06:26:23.950
50.39,2024-10-04 06:26:23.953
51.88,2024-10-04 06:26:23.956
49.82,2024-10-04 06:26:23.960
50.52,2024-10-04 06:26:23.963
50.8,2024-10-04 06:26:23.967
52.25,2024-10-04 06:26:23.970
50.1,2024-10-04 06:26:23.973
49.06,2024-10-04 06:26:23.977
51.52,2024-10-04 06:26:23.980
52.15,2024-10-04 06:26:23.985
50.22,2024-10-04 06:26:23.988
50.4,2024-10-04 06:26:23.992
51.55,2024-10-04 06:26:23.997
51.57,2024-10-04 06:26:24.001
52.09,2024-10-04 06:26:24.004
52.8,2024-10-04 06:26:24.009
50.15,2024-10-04 06:26:24.012
52.52,2024-10-04 06:26:24.016
50.24,2024-10-04 06:26:24.021
51.84,2024-10-04 06:26:24.025
52.02,2024-10-04 06:26:24.029
51.52,2024-10-04 06:26:24.032
51.25,2024-10-04 06:26:24.036
50.57,2024-10-04 06:26:24.039
50.71,2024-10-04 06:26:24.043
50.41,2024-10-04 06:26:24.046
49.05,2024-10-04 06:26:24.050
50.57,2024-10-04 06:26:24.055
51.54,2024-10-04 06:26:24.058
51.88,2024-10-04 06:26:24.062
49.23,2024-10-04 06:26:24.066
51.95,2024-10-04 06:26:24.070
51.56,2024-10-04 06:26:24.073
50.78,2024-10-04 06:26:24.078
51.58,2024-10-04 06:26:24.081
52.43,2024-10-04 06:26:24.085
50.01,2024-10-04 06:26:24.088
52.83,2024-10-04 06:26:24.093
49.89,2024-10-04 06:26:24.098
49.94,2024-10-04 06:26:24.101
49.77,2024-10-04 06:26:24.105
52.2,2024-10-04 06:26:24.109
52.47,2024-10-04 06:26:24.113
52.12,2024-10-04 06:26:24.116
51.46,2024-10-04 06:26:24.120
49.52,2024-10-04 06:26:24.124
50.44,2024-10-04 06:26:24.128
51.3,2024-10-04 06:26:24.133
51.68,2024-10-04 06:26:24.136
49.63,2024-10-04 06:26:24.140
49.6,2024-10-04 06:26:24.144
51.91,2024-10-04 06:26:24.147
52.97,2024-10-04 06:26:24.151
50.8,2024-10-04 06:26:24.154
52.88,2024-10-04 06:26:24.158
49.51,2024-10-04 06:26:24.161
51.58,2024-10-04 06:26:24.164
51.46,2024-10-04 06:26:24.168
51.42,2024-10-04 06:26:24.172
49.6,2024-10-04 06:26:24.176
52.13,2024-10-04 06:26:24.179
50.08,2024-10-04 06:26:24.183
51.62,2024-10-04 06:26:24.187
50.11,2024-10-04 06:26:24.191
49.34,2024-10-04 06:26:24.194
49.27,2024-10-04 06:26:24.198
52.45,2024-10-04 06:26:24.203
51.09,2024-10-04 06:26:24.206
49.98,2024-10-04 06:26:24.209
51.82,2024-10-04 06:26:24.213
52.57,2024-10-04 06:26:24.217
52.67,2024-10-04 06:26:24.220
49.7,2024-10-04 06:26:24.223
52.3,2024-10-04 06:26:24.227
49.36,2024-10-04 06:26:24.230
51.76,2024-10-04 06:26:24.233
49.69,2024-10-04 06:26:24.237
49.64,2024-10-04 06:26:24.240
51.02,2024-10-04 06:26:24.243
49.16,2024-10-04 06:26:24.246
51.11,2024-10-04 06:26:24.249
51.14,2024-10-04 06:26:24.253
52.88,2024-10-04 06:26:24.257
52.19,2024-10-04 06:26:24.260
50.73,2024-10-04 06:26:24.263
52.8,2024-10-04 06:26:24.266
49.66,2024-10-04 06:26:24.269
52.09,2024-10-04 06:26:24.273
52.84,2024-10-04 06:26:24.276
51.47,2024-10-04 06:26:24.279
50.39,2024-10-04 06:26:24.283
49.55,2024-10-04 06:26:24.287
52.79,2024-10-04 06:26:24.290
49.75,2024-10-04 06:26:24.293
51.48,2024-10-04 06:26:24.297
52.57,2024-10-04 06:26:24.300
49.2,2024-10-04 06:26:24.303
52.16,2024-10-04 06:26:24.307
49.88,2024-10-04 06:26:24.310
50.14,2024-10-04 06:26:24.313
51.92,2024-10-04 06:26:24.316
49.29,2024-10-04 06:26:24.320
52.47,2024-10-04 06:26:24.323
50.02,2024-10-04 06:26:24.327
51.83,2024-10-04 06:26:24.330
49.44,2024-10-04 06:26:24.334
49.58,2024-10-04 06:26:24.337
52.1,2024-10-04 06:26:24.340
50.03,2024-10-04 06:26:24.344
51.51,2024-10-04 06:26:24.347
51.0,2024-10-04 06:26:24.350
51.74,2024-10-04 06:26:24.354
52.15,2024-10-04 06:26:24.358
49.63,2024-10-04 06:26:24.362
50.12,2024-10-04 06:26:24.365
52.3,2024-10-04 06:26:24.368
49.15,2024-10-04 06:26:24.371
49.54,2024-10-04 06:26:24.375
51.89,2024-10-04 06:26:24.378
49.89,2024-10-04 06:26:24.381
52.06,2024-10-04 06:26:24.384
49.74,2024-10-04 06:26:24.387
50.14,2024-10-04 06:26:24.392
50.56,2024-10-04 06:26:24.396
49.98,2024-10-04 06:26:24.398
51.74,2024-10-04 06:26:24.402
49.61,2024-10-04 06:26:24.405
52.23,2024-10-04 06:26:24.409
52.15,2024-10-04 06:26:24.411
50.69,2024-10-04 06:26:24.414
49.11,2024-10-04 06:26:24.417
49.04,2024-10-04 06:26:24.421
49.33,2024-10-04 06:26:24.424
52.55,2024-10-04 06:26:24.427
49.26,2024-10-04 06:26:24.431
49.41,2024-10-04 06:26:24.434
49.71,2024-10-04 06:26:24.436
49.12,2024-10-04 06:26:24.440
49.93,2024-10-04 06:26:24.443
52.86,2024-10-04 06:26:24.447
49.76,2024-10-04 06:26:24.449
50.41,2024-10-04 06:26:24.453
52.49,2024-10-04 06:26:24.456
50.9,2024-10-04 06:26:24.459
52.99,2024-10-04 06:26:24.463
49.33,2024-10-04 06:26:24.466
52.32,2024-10-04 06:26:24.469
49.81,2024-10-04 06:26:24.473
51.5,2024-10-04 06:26:24.476
50.97,2024-10-04 06:26:24.481
51.65,2024-10-04 06:26:24.484
52.8,2024-10-04 06:26:24.487
50.53,2024-10-04 06:26:24.491
50.5,2024-10-04 06:26:24.494
51.22,2024-10-04 06:26:24.498
52.55,2024-10-04 06:26:24.501
50.94,2024-10-04 06:26:24.509
51.89,2024-10-04 06:26:24.513
50.33,2024-10-04 06:26:24.517
52.03,2024-10-04 06:26:24.521
49.07,2024-10-04 06:26:24.524
50.43,2024-10-04 06:26:24.528
52.79,2024-10-04 06:26:24.531
52.36,2024-10-04 06:26:24.536
49.27,2024-10-04 06:26:24.540
49.25,2024-10-04 06:26:24.543
52.4,2024-10-04 06:26:24.547
51.03,2024-10-04 06:26:24.552
52.04,2024-10-04 06:26:24.555
51.82,2024-10-04 06:26:24.558
50.32,2024-10-04 06:26:24.561
50.83,2024-10-04 06:26:24.565
52.91,2024-10-04 06:26:24.569
50.84,2024-10-04 06:26:24.572
49.64,2024-10-04 06:26:24.576
52.03,2024-10-04 06:26:24.580
50.91,2024-10-04 06:26:24.583
49.91,2024-10-04 06:26:24.585
51.44,2024-10-04 06:26:24.589
52.32,2024-10-04 06:26:24.592
50.58,2024-10-04 06:26:24.595
49.84,2024-10-04 06:26:24.599
49.83,2024-10-04 06:26:24.602
51.39,2024-10-04 06:26:24.606
52.74,2024-10-04 06:26:24.609
52.89,2024-10-04 06:26:24.613
50.11,2024-10-04 06:26:24.616
49.37,2024-10-04 06:26:24.620
49.32,2024-10-04 06:26:24.623
50.65,2024-10-04 06:26:24.627
49.97,2024-10-04 06:26:24.630
50.38,2024-10-04 06:26:24.634
50.27,2024-10-04 06:26:24.638
52.44,2024-10-04 06:26:24.642
52.84,2024-10-04 06:26:24.645
52.35,2024-10-04 06:26:24.649
49.95,2024-10-04 06:26:24.652
51.2,2024-10-04 06:26:24.656
50.15,2024-10-04 06:26:24.659
50.39,2024-10-04 06:26:24.662
51.8,2024-10-04 06:26:24.666
51.3,2024-10-04 06:26:24.669
50.01,2024-10-04 06:26:24.673
49.67,2024-10-04 06:26:24.676
50.94,2024-10-04 06:26:24.680
52.62,2024-10-04 06:26:24.684
49.87,2024-10-04 06:26:24.687
51.8,2024-10-04 06:26:24.690
52.87,2024-10-04 06:26:24.693
51.74,2024-10-04 06:26:24.696
51.04,2024-10-04 06:26:24.700
49.98,2024-10-04 06:26:24.704
50.85,2024-10-04 06:26:24.707
51.54,2024-10-04 06:26:24.711
50.48,2024-10-04 06:26:24.715
52.31,2024-10-04 06:26:24.719
49.16,2024-10-04 06:26:24.722
50.69,2024-10-04 06:26:24.726
49.99,2024-10-04 06:26:24.730
50.14,2024-10-04 06:26:24.733
51.22,2024-10-04 06:26:24.736
52.78,2024-10-04 06:26:24.739
50.68,2024-10-04 06:26:24.744
50.68,2024-10-04 06:26:24.747
51.33,2024-10-04 06:26:24.751
52.79,2024-10-04 06:26:24.754
52.27,2024-10-04 06:26:24.757
51.33,2024-10-04 06:26:24.760
50.95,2024-10-04 06:26:24.764
52.36,2024-10-04 06:26:24.768
51.55,2024-10-04 06:26:24.771
51.33,2024-10-04 06:26:24.774
52.19,2024-10-04 06:26:24.778
52.66,2024-10-04 06:26:24.781
51.22,2024-10-04 06:26:24.783
51.29,2024-10-04 06:26:24.786
49.22,2024-10-04 06:26:24.789
52.7,2024-10-04 06:26:24.792
51.56,2024-10-04 06:26:24.795
49.3,2024-10-04 06:26:24.799
50.3,2024-10-04 06:26:24.802
51.18,2024-10-04 06:26:24.805
52.27,2024-10-04 06:26:24.808
49.13,2024-10-04 06:26:24.811
51.67,2024-10-04 06:26:24.815
51.32,2024-10-04 06:26:24.818
49.15,2024-10-04 06:26:24.822
49.2,2024-10-04 06:26:24.825
50.04,2024-10-04 06:26:24.828
50.04,2024-10-04 06:26:24.832
52.95,2024-10-04 06:26:24.835
49.39,2024-10-04 06:26:24.839
49.51,2024-10-04 06:26:24.842
51.49,2024-10-04 06:26:24.846
49.61,2024-10-04 06:26:24.849
51.03,2024-10-04 06:26:24.852
49.52,2024-10-04 06:26:24.856
49.27,2024-10-04 06:26:24.859
50.54,2024-10-04 06:26:24.863
50.11,2024-10-04 06:26:24.866
52.97,2024-10-04 06:26:24.869
51.14,2024-10-04 06:26:24.872
51.21,2024-10-04 06:26:24.876
49.46,2024-10-04 06:26:24.880
52.8,2024-10-04 06:26:24.883
51.57,2024-10-04 06:26:24.886
51.84,2024-10-04 06:26:24.890
52.23,2024-10-04 06:26:24.893
52.11,2024-10-04 06:26:24.896
51.61,2024-10-04 06:26:24.900
49.95,2024-10-04 06:26:24.904
49.26,2024-10-04 06:26:24.906
49.79,2024-10-04 06:26:24.910
51.6,2024-10-04 06:26:24.913
52.12,2024-10-04 06:26:24.917
52.47,2024-10-04 06:26:24.920
51.34,2024-10-04 06:26:24.924
51.62,2024-10-04 06:26:24.927
50.55,2024-10-04 06:26:24.931
51.61,2024-10-04 06:26:24.934
51.63,2024-10-04 06:26:24.938
50.6,2024-10-04 06:26:24.941
49.57,2024-10-04 06:26:24.944
52.01,2024-10-04 06:26:24.947
49.65,2024-10-04 06:26:24.951
49.04,2024-10-04 06:26:24.954
52.93,2024-10-04 06:26:24.958
51.21,2024-10-04 06:26:24.961
52.17,2024-10-04 06:26:24.965
50.53,2024-10-04 06:26:24.969
52.15,2024-10-04 06:26:24.972
51.03,2024-10-04 06:26:24.976
50.04,2024-10-04 06:26:24.979
51.05,2024-10-04 06:26:24.983
51.91,2024-10-04 06:26:24.987
51.21,2024-10-04 06:26:24.990
52.82,2024-10-04 06:26:24.993
51.28,2024-10-04 06:26:24.997
52.52,2024-10-04 06:26:25.001
49.76,2024-10-04 06:26:25.004
50.76,2024-10-04 06:26:25.008
51.86,2024-10-04 06:26:25.011
50.11,2024-10-04 06:26:25.014
49.26,2024-10-04 06:26:25.017
50.52,2024-10-04 06:26:25.021
50.35,2024-10-04 06:26:25.024
51.42,2024-10-04 06:26:25.028
49.16,2024-10-04 06:26:25.031
51.64,2024-10-04 06:26:25.035
52.64,2024-10-04 06:26:25.039
51.24,2024-10-04 06:26:25.042
52.09,2024-10-04 06:26:25.046
52.13,2024-10-04 06:26:25.050
52.75,2024-10-04 06:26:25.054
52.49,2024-10-04 06:26:25.057
51.55,2024-10-04 06:26:25.060
50.72,2024-10-04 06:26:25.063
51.94,2024-10-04 06:26:25.067
49.71,2024-10-04 06:26:25.070
51.84,2024-10-04 06:26:25.074
49.15,2024-10-04 06:26:25.078
49.56,2024-10-04 06:26:25.082
51.55,2024-10-04 06:26:25.085
49.52,2024-10-04 06:26:25.089
50.33,2024-10-04 06:26:25.093
49.72,2024-10-04 06:26:25.097
50.88,2024-10-04 06:26:25.100
50.34,2024-10-04 06:26:25.104
52.36,2024-10-04 06:26:25.107
51.34,2024-10-04 06:26:25.111
50.28,2024-10-04 06:26:25.114
52.51,2024-10-04 06:26:25.117
50.38,2024-10-04 06:26:25.121
51.68,2024-10-04 06:26:25.124
51.32,2024-10-04 06:26:25.127
52.32,2024-10-04 06:26:25.131
51.61,2024-10-04 06:26:25.135
50.91,2024-10-04 06:26:25.139
50.76,2024-10-04 06:26:25.142
51.97,2024-10-04 06:26:25.146
49.74,2024-10-04 06:26:25.149
49.9,2024-10-04 06:26:25.151
50.01,2024-10-04 06:26:25.155
50.73,2024-10-04 06:26:25.159
50.91,2024-10-04 06:26:25.162
51.33,2024-10-04 06:26:25.166
50.58,2024-10-04 06:26:25.169
49.98,2024-10-04 06:26:25.172
52.18,2024-10-04 06:26:25.176
49.34,2024-10-04 06:26:25.180
49.34,2024-10-04 06:26:25.182
49.84,2024-10-04 06:26:25.187
50.91,2024-10-04 06:26:25.190
49.2,2024-10-04 06:26:25.193
49.13,2024-10-04 06:26:25.196
51.99,2024-10-04 06:26:25.199
49.64,2024-10-04 06:26:25.202
51.18,2024-10-04 06:26:25.206
51.26,2024-10-04 06:26:25.208
51.01,2024-10-04 06:26:25.212
50.43,2024-10-04 06:26:25.216
52.95,2024-10-04 06:26:25.219
51.69,2024-10-04 06:26:25.222
52.35,2024-10-04 06:26:25.225
49.1,2024-10-04 06:26:25.229
53.0,2024-10-04 06:26:25.232
50.43,2024-10-04 06:26:25.236
52.98,2024-10-04 06:26:25.239
52.73,2024-10-04 06:26:25.242
52.45,2024-10-04 06:26:25.245
50.97,2024-10-04 06:26:25.249
50.16,2024-10-04 06:26:25.252
50.32,2024-10-04 06:26:25.256
52.84,2024-10-04 06:26:25.259
49.55,2024-10-04 06:26:25.262
52.06,2024-10-04 06:26:25.265
50.07,2024-10-04 06:26:25.270
49.47,2024-10-04 06:26:25.274
52.71,2024-10-04 06:26:25.278
52.92,2024-10-04 06:26:25.282
49.15,2024-10-04 06:26:25.286
50.62,2024-10-04 06:26:25.290
52.36,2024-10-04 06:26:25.293
49.81,2024-10-04 06:26:25.298
52.56,2024-10-04 06:26:25.301
51.12,2024-10-04 06:26:25.305
51.53,2024-10-04 06:26:25.307
52.2,2024-10-04 06:26:25.311
51.0,2024-10-04 06:26:25.315
50.91,2024-10-04 06:26:25.321
51.83,2024-10-04 06:26:25.325
51.34,2024-10-04 06:26:25.328
51.62,2024-10-04 06:26:25.332
49.7,2024-10-04 06:26:25.336
52.7,2024-10-04 06:26:25.339
51.52,2024-10-04 06:26:25.343
50.67,2024-10-04 06:26:25.347
49.82,2024-10-04 06:26:25.351
49.38,2024-10-04 06:26:25.355
51.9,2024-10-04 06:26:25.358
52.76,2024-10-04 06:26:25.362
49.03,2024-10-04 06:26:25.365
49.82,2024-10-04 06:26:25.369
49.06,2024-10-04 06:26:25.373
50.06,2024-10-04 06:26:25.377
52.0,2024-10-04 06:26:25.381
50.24,2024-10-04 06:26:25.384
52.06,2024-10-04 06:26:25.387
51.09,2024-10-04 06:26:25.390
50.1,2024-10-04 06:26:25.394
51.65,2024-10-04 06:26:25.397
49.5,2024-10-04 06:26:25.401
50.1,2024-10-04 06:26:25.404
50.03,2024-10-04 06:26:25.408
50.59,2024-10-04 06:26:25.411
49.23,2024-10-04 06:26:25.415
52.67,2024-10-04 06:26:25.419
49.19,2024-10-04 06:26:25.422
49.46,2024-10-04 06:26:25.426
51.96,2024-10-04 06:26:25.429
49.1,2024-10-04 06:26:25.433
52.4,2024-10-04 06:26:25.437
51.07,2024-10-04 06:26:25.440
51.77,2024-10-04 06:26:25.443
49.33,2024-10-04 06:26:25.447
50.14,2024-10-04 06:26:25.450
52.5,2024-10-04 06:26:25.454
49.32,2024-10-04 06:26:25.457
52.47,2024-10-04 06:26:25.460
52.82,2024-10-04 06:26:25.463
49.75,2024-10-04 06:26:25.467
50.61,2024-10-04 06:26:25.470
49.19,2024-10-04 06:26:25.474
51.93,2024-10-04 06:26:25.477
52.9,2024-10-04 06:26:25.481
52.96,2024-10-04 06:26:25.484
52.68,2024-10-04 06:26:25.487
50.26,2024-10-04 06:26:25.491
50.28,2024-10-04 06:26:25.494
50.99,2024-10-04 06:26:25.498
51.18,2024-10-04 06:26:25.502
51.07,2024-10-04 06:26:25.505
52.09,2024-10-04 06:26:25.509
49.07,2024-10-04 06:26:25.513
49.68,2024-10-04 06:26:25.517
49.47,2024-10-04 06:26:25.520
50.56,2024-10-04 06:26:25.524
52.74,2024-10-04 06:26:25.527
51.26,2024-10-04 06:26:25.531
50.76,2024-10-04 06:26:25.534
49.98,2024-10-04 06:26:25.537
52.46,2024-10-04 06:26:25.542
51.71,2024-10-04 06:26:25.545
50.88,2024-10-04 06:26:25.549
50.24,2024-10-04 06:26:25.552
51.72,2024-10-04 06:26:25.556
52.85,2024-10-04 06:26:25.559
51.01,2024-10-04 06:26:25.562
52.42,2024-10-04 06:26:25.565
50.24,2024-10-04 06:26:25.569
49.61,2024-10-04 06:26:25.573
51.26,2024-10-04 06:26:25.576
51.01,2024-10-04 06:26:25.579
51.48,2024-10-04 06:26:25.583
51.21,2024-10-04 06:26:25.587
52.32,2024-10-04 06:26:25.591
50.09,2024-10-04 06:26:25.594
52.0,2024-10-04 06:26:25.598
49.81,2024-10-04 06:26:25.602
49.76,2024-10-04 06:26:25.606
50.52,2024-10-04 06:26:25.610
51.67,2024-10-04 06:26:25.613
50.41,2024-10-04 06:26:25.616
51.27,2024-10-04 06:26:25.620
49.26,2024-10-04 06:27:06.582
51.0,2024-10-04 06:27:06.599
51.93,2024-10-04 06:27:06.609
49.88,2024-10-04 06:27:06.621
52.16,2024-10-04 06:27:06.635
52.06,2024-10-04 06:27:06.651
49.76,2024-10-04 06:27:06.669
52.14,2024-10-04 06:27:06.682
49.23,2024-10-04 06:27:06.695
52.03,2024-10-04 06:27:06.709
51.4,2024-10-04 06:27:06.723
51.71,2024-10-04 06:27:06.733
52.55,2024-10-04 06:27:06.749
52.59,2024-10-04 06:27:06.763
51.08,2024-10-04 06:27:06.776
49.49,2024-10-04 06:27:06.789
50.4,2024-10-04 06:27:06.801
52.92,2024-10-04 06:27:06.812
49.54,2024-10-04 06:27:11.055
50.1,2024-10-04 06:27:11.068
49.25,2024-10-04 06:27:11.081
49.33,2024-10-04 06:27:11.096
50.15,2024-10-04 06:27:11.108
52.45,2024-10-04 06:27:11.120
49.79,2024-10-04 06:27:11.133
51.42,2024-10-04 06:27:11.144
51.78,2024-10-04 06:27:11.155
50.76,2024-10-04 06:27:11.169
49.58,2024-10-04 06:27:11.181
50.56,2024-10-04 06:27:11.194
51.27,2024-10-04 06:27:11.205
49.15,2024-10-04 06:27:11.217
49.52,2024-10-04 06:27:11.229
51.74,2024-10-04 06:27:11.239
52.52,2024-10-04 06:27:11.252
50.3,2024-10-04 06:27:11.264
52.95,2024-10-04 06:27:11.277
49.69,2024-10-04 06:27:15.126
49.33,2024-10-04 06:27:15.144
49.79,2024-10-04 06:27:15.158
49.1,2024-10-04 06:27:15.173
52.18,2024-10-04 06:27:19.300
50.48,2024-10-04 06:27:19.312
49.53,2024-10-04 06:27:19.326
51.8,2024-10-04 06:27:19.342
52.88,2024-10-04 06:27:19.359
52.41,2024-10-04 06:27:19.375
52.63,2024-10-04 06:27:19.391
49.61,2024-10-04 06:27:19.408
51.96,2024-10-04 06:27:19.428
52.44,2024-10-04 06:27:19.443
52.11,2024-10-04 06:27:19.458
51.99,2024-10-04 06:27:19.473
52.4,2024-10-04 06:27:19.488
50.79,2024-10-04 06:27:19.503
49.52,2024-10-04 06:27:19.518
50.31,2024-10-04 06:27:19.536
51.06,2024-10-04 06:27:19.551
49.24,2024-10-04 06:27:19.568
52.57,2024-10-04 06:27:19.583
49.52,2024-10-04 06:27:19.597
51.81,2024-10-04 06:27:19.612
51.97,2024-10-04 06:27:19.627
52.59,2024-10-04 06:27:19.643
52.72,2024-10-04 06:27:19.659
52.72,2024-10-04 06:27:19.684
49.05,2024-10-04 06:27:19.699
50.25,2024-10-04 06:27:23.855
51.58,2024-10-04 06:27:23.873
52.9,2024-10-04 06:27:23.891
51.14,2024-10-04 06:27:27.566
50.58,2024-10-04 06:27:27.578
52.5,2024-10-04 06:27:27.597
52.25,2024-10-04 06:27:27.608
51.24,2024-10-04 06:27:27.621
52.04,2024-10-04 06:27:27.633
50.68,2024-10-04 06:27:27.646
51.4,2024-10-04 06:27:27.658
51.82,2024-10-04 06:27:27.669
51.91,2024-10-04 06:27:27.681
50.56,2024-10-04 06:27:27.693
51.97,2024-10-04 06:27:27.706
49.2,2024-10-04 06:27:27.719
52.18,2024-10-04 06:27:27.732
50.46,2024-10-04 06:27:27.745
51.57,2024-10-04 06:27:27.759
52.35,2024-10-04 06:27:27.772
52.8,2024-10-04 06:27:27.786
49.22,2024-10-04 06:27:27.798
50.68,2024-10-04 06:27:27.809
52.37,2024-10-04 06:27:27.821
49.33,2024-10-04 06:27:27.836
51.8,2024-10-04 06:27:27.850
52.21,2024-10-04 06:27:27.862
51.35,2024-10-04 06:27:27.873
50.0,2024-10-04 06:27:27.886
52.32,2024-10-04 06:27:27.897
51.69,2024-10-04 06:27:27.909
50.02,2024-10-04 06:27:27.923
51.44,2024-10-04 06:27:27.934
52.71,2024-10-04 06:27:27.947
50.95,2024-10-04 06:27:27.959
51.62,2024-10-04 06:27:27.971
50.98,2024-10-04 06:27:27.981
50.78,2024-10-04 06:27:27.993
51.31,2024-10-04 06:27:28.005
52.35,2024-10-04 06:27:28.017
52.44,2024-10-04 06:27:28.029
49.27,2024-10-04 06:27:28.043
51.53,2024-10-04 06:27:28.055
51.36,2024-10-04 06:27:28.067
50.39,2024-10-04 06:27:28.079
51.88,2024-10-04 06:27:28.091
49.82,2024-10-04 06:27:28.102
50.52,2024-10-04 06:27:28.119
50.8,2024-10-04 06:27:28.133
52.25,2024-10-04 06:27:28.148
50.1,2024-10-04 06:27:28.161
49.06,2024-10-04 06:27:28.172
51.52,2024-10-04 06:27:32.162
52.15,2024-10-04 06:27:32.193
50.22,2024-10-04 06:27:32.206
50.4,2024-10-04 06:27:32.222
51.55,2024-10-04 06:27:32.235
51.57,2024-10-04 06:27:32.250
52.09,2024-10-04 06:27:32.263
52.8,2024-10-04 06:27:32.291
50.15,2024-10-04 06:27:32.307
52.52,2024-10-04 06:27:32.322
50.24,2024-10-04 06:27:32.339
51.84,2024-10-04 06:27:32.356
52.02,2024-10-04 06:27:32.372
51.52,2024-10-04 06:27:32.386
51.25,2024-10-04 06:27:32.398
50.57,2024-10-04 06:27:32.412
50.71,2024-10-04 06:27:32.426
50.41,2024-10-04 06:27:32.438
49.05,2024-10-04 06:27:32.449
50.57,2024-10-04 06:27:36.371
51.54,2024-10-04 06:27:36.382
51.88,2024-10-04 06:27:36.396
49.23,2024-10-04 06:27:36.410
51.95,2024-10-04 06:27:36.424
51.56,2024-10-04 06:27:36.435
50.78,2024-10-04 06:27:36.449
51.58,2024-10-04 06:27:36.461
52.43,2024-10-04 06:27:36.473
50.01,2024-10-04 06:27:36.488
52.83,2024-10-04 06:27:36.500
49.89,2024-10-04 06:27:36.514
49.94,2024-10-04 06:27:36.525
49.77,2024-10-04 06:27:36.537
52.2,2024-10-04 06:27:36.549
52.47,2024-10-04 06:27:36.563
52.12,2024-10-04 06:27:36.575
51.46,2024-10-04 06:27:36.587
49.52,2024-10-04 06:27:36.597
50.44,2024-10-04 06:27:36.611
51.3,2024-10-04 06:27:36.624
51.68,2024-10-04 06:27:36.637
49.63,2024-10-04 06:27:36.649
49.6,2024-10-04 06:27:36.661
51.91,2024-10-04 06:27:36.676
52.97,2024-10-04 06:27:36.688
50.8,2024-10-04 06:27:41.635
52.88,2024-10-04 06:27:41.649
49.51,2024-10-04 06:27:41.674
51.58,2024-10-04 06:27:41.687
51.46,2024-10-04 06:27:41.709
51.42,2024-10-04 06:27:41.726
49.6,2024-10-04 06:27:41.745
52.13,2024-10-04 06:27:41.758
50.08,2024-10-04 06:27:41.771
51.62,2024-10-04 06:27:41.781
50.11,2024-10-04 06:27:41.793
49.34,2024-10-04 06:27:41.805
49.27,2024-10-04 06:27:41.817
52.45,2024-10-04 06:27:41.828
51.09,2024-10-04 06:27:41.841
49.98,2024-10-04 06:27:41.855
51.82,2024-10-04 06:27:41.868
52.57,2024-10-04 06:27:41.879
52.67,2024-10-04 06:27:41.893
49.7,2024-10-04 06:27:41.904
52.3,2024-10-04 06:27:41.917
49.36,2024-10-04 06:27:41.929
51.76,2024-10-04 06:27:41.941
49.69,2024-10-04 06:27:41.954
49.64,2024-10-04 06:27:41.967
51.02,2024-10-04 06:27:41.978
49.16,2024-10-04 06:27:41.991
51.11,2024-10-04 06:27:42.002
51.14,2024-10-04 06:27:42.013
52.88,2024-10-04 06:27:42.028
52.19,2024-10-04 06:27:42.047
50.73,2024-10-04 06:27:42.066
52.8,2024-10-04 06:27:42.079
49.66,2024-10-04 06:27:42.090
52.09,2024-10-04 06:27:42.100
52.84,2024-10-04 06:27:42.112
51.47,2024-10-04 06:27:42.124
50.39,2024-10-04 06:27:42.138
49.55,2024-10-04 06:27:42.150
52.79,2024-10-04 06:27:42.164
49.75,2024-10-04 06:27:42.176
51.48,2024-10-04 06:27:42.188
52.57,2024-10-04 06:27:42.201
49.2,2024-10-04 06:27:42.214
52.16,2024-10-04 06:27:42.227
49.88,2024-10-04 06:27:42.239
50.14,2024-10-04 06:27:42.251
51.92,2024-10-04 06:27:42.264
49.29,2024-10-04 06:27:42.278
52.47,2024-10-04 06:27:42.290
50.02,2024-10-04 06:27:42.302
51.83,2024-10-04 06:27:42.312
49.44,2024-10-04 06:27:42.325
49.58,2024-10-04 06:27:42.338
52.1,2024-10-04 06:27:42.353
50.03,2024-10-04 06:27:42.369
51.51,2024-10-04 06:27:42.385
51.0,2024-10-04 06:27:42.401
51.74,2024-10-04 06:27:42.416
52.15,2024-10-04 06:27:42.431
49.63,2024-10-04 06:27:42.444
50.12,2024-10-04 06:27:42.456
52.3,2024-10-04 06:27:42.468
49.15,2024-10-04 06:27:42.480
49.54,2024-10-04 06:27:42.493
51.89,2024-10-04 06:27:42.507
49.89,2024-10-04 06:27:42.521
52.06,2024-10-04 06:27:42.532
49.74,2024-10-04 06:27:42.543
50.14,2024-10-04 06:27:42.557
50.56,2024-10-04 06:27:42.571
49.98,2024-10-04 06:27:42.584
51.74,2024-10-04 06:27:42.595
49.61,2024-10-04 06:27:42.607
52.23,2024-10-04 06:27:42.619
52.15,2024-10-04 06:27:42.632
50.69,2024-10-04 06:27:42.645
49.11,2024-10-04 06:27:42.655
49.04,2024-10-04 06:27:46.914
49.33,2024-10-04 06:27:50.914
52.55,2024-10-04 06:27:50.924
49.26,2024-10-04 06:27:50.936
49.41,2024-10-04 06:27:50.947
49.71,2024-10-04 06:27:50.965
49.12,2024-10-04 06:27:50.981
49.93,2024-10-04 06:27:55.090
52.86,2024-10-04 06:27:55.110
